,Wikipedia Movie ID,Freebase Movie ID,Movie name,Movie release date,Movie runtime,Movie languages,Movie countries,Movie genres,TMDB_id,TMDB_original_language,TMDB_original_title,TMDB_overview,TMDB_popularity,TMDB_release_date,TMDB_title,TMDB_vote_average,TMDB_vote_count,TMDB_runtime,TMDB_budget,TMDB_IMDB_id,TMDB_genres,Movie box office revenue,Movie release year,log Movie box office revenue,log Movie release year,Movie genres cleaned,Movie genres list,Movie languages cleaned,Movie languages list,Movie countries cleaned,Movie countries list
36,1364293,/m/04wy0v,They Knew What They Wanted,1940,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02l7c8"": ""Romance Film"", ""/m/0hj3nbk"": ""Marriage Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}",95046.0,en,They Knew What They Wanted,"While courting a young woman by mail, a rich farmer sends a photograph of his foreman instead of his own, which leads to complications when she accepts his marriage proposal.",2.534,1940-10-19,They Knew What They Wanted,5.3,5.0,96.0,0.0,tt0033150,"Drama, Romance",932000.0,1940.0,13.745088093667729,7.570443252057374,"Romance Film, Marriage Drama, Drama, Black-and-white","['Romance Film', 'Marriage Drama', 'Drama', 'Black-and-white']",English,['English'],United States of America,['United States of America']
37,29772142,/m/0fq260_,Karayilekku Oru Kadal Dooram,2010-12-31,110.0,"{""/m/0999q"": ""Malayalam Language""}","{""/m/03rk0"": ""India""}","{""/m/07s9rl0"": ""Drama""}",491461.0,ml,കരയിലേക്ക്‌ ഒരു കടൽ ദൂരം,"Anoop Chandran, is a famous writer and award winner. Prone to seeing future events that turn out to be real, one day Anoop sees his own death in a trance. He decides to write one final novel before death comes visiting. Anoop has a wife Meena, who never understands the writer in him. At the same time, Anoop is in love with dancer Gatha, with whom he shares a live-in relationship.",1.4,2010-12-31,Karayilekku Oru Kadal Dooram,0.0,0.0,113.0,0.0,tt1849787,,,2010.0,,7.605890001053122,Drama,['Drama'],Malayalam,['Malayalam'],India,['India']
38,26067101,/m/0b6c_nw,Siam Sunset,1999,91.0,{},"{""/m/0chghy"": ""Australia"", ""/m/0ctw_b"": ""New Zealand""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy"", ""/m/03q4nz"": ""World cinema"", ""/m/0219x_"": ""Indie""}",50285.0,en,Siam Sunset,"A British design executive, who seemingly has everything going for him has his life totally changed when a refrigerator falls from an aircraft and lands on his wife...",1.45,1999-09-09,Siam Sunset,6.8,11.0,91.0,0.0,tt0178022,"Comedy, Romance",,1999.0,,7.6004023345004,"Romantic comedy, Romance Film, Comedy, World cinema, Indie","['Romantic comedy', 'Romance Film', 'Comedy', 'World cinema', 'Indie']",,[],"Australia, New Zealand","['Australia', 'New Zealand']"
39,26623942,/m/0bh9fbk,Kausthubham,2010-03-19,,"{""/m/0999q"": ""Malayalam Language""}","{""/m/03rk0"": ""India""}","{""/m/07s9rl0"": ""Drama""}",,,,,,,,,,,,,,,2010.0,,7.605890001053122,Drama,['Drama'],Malayalam,['Malayalam'],India,['India']
40,9912533,/m/06_y54s,Cuando los duendes cazan perdices,1955,,"{""/m/06nm1"": ""Spanish Language""}","{""/m/0jgd"": ""Argentina""}","{""/m/01g6gs"": ""Black-and-white""}",485429.0,es,Cuando los duendes cazan perdices,"Eulogio Soto lives with his mother. To please her, he tries to locate her brother because she will have to undergo a delicate eye operation and he fears that he will never be able to see her face again. The youngest son, who does not know who his real family is, lives in a luxurious mansion. In the search for his lost brother, Eulogio will be ""found"" by a woman who, like a goblin, makes life impossible for him to help him by all means.",0.673,1955-01-12,Cuando los duendes cazan perdices,7.0,2.0,104.0,0.0,tt0178356,"Comedy, Drama",,1955.0,,7.578145472419466,Black-and-white,['Black-and-white'],Spanish,['Spanish'],Argentina,['Argentina']
41,9548445,/m/02pjlrp,Archie: To Riverdale and Back Again,1990-05-06,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01z4y"": ""Comedy""}",52304.0,en,Archie: To Riverdale and Back Again,The classic comic book characters created by John L. Goldwater are brought to tv in a slightly older version. Here the characters are adults returning to their high school reunion and remembering old times and romances from good old Riverdale High,4.344,1990-05-06,Archie: To Riverdale and Back Again,7.5,23.0,100.0,0.0,tt0099054,"TV Movie, Comedy",,1990.0,,7.595889917718538,Comedy,['Comedy'],English,['English'],United States of America,['United States of America']
42,32445576,/m/0gyv1h1,Vinayaka Geleyara Balaga,2011-07-15,,{},{},{},,,,,,,,,,,,,,,2011.0,,7.606387389772652,,[],,[],,[]
43,26878691,/m/0f400r,Mysterious Island,1982,100.0,"{""/m/0653m"": ""Standard Mandarin""}","{""/m/03h64"": ""Hong Kong""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/08322"": ""Wuxia"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/0gw5qqq"": ""Chinese Movies"", ""/m/03q4nz"": ""World cinema""}",28440.0,es,Misterio en la isla de los monstruos,"A young European boy living in San Francisco is reluctant to marry his long-term girlfriend because he wants to travel around the world first. His wealthy uncle agrees to send him on a global expedition aboard his ship, but en route the boy and his travelling companion are shipwrecked on a remote island, populated by countless prehistoric creatures as well as gold-hunting bandits.",4.152,1981-04-03,Mystery on Monster Island,4.4,22.0,105.0,0.0,tt0082769,"Adventure, Comedy, Horror",,1982.0,,7.591861714889934,"Action/Adventure, Wuxia, Martial Arts Film, Chinese Movies, World cinema","['Action/Adventure', 'Wuxia', 'Martial Arts Film', 'Chinese Movies', 'World cinema']",Standard Mandarin,['Standard Mandarin'],Hong Kong,['Hong Kong']
44,10275424,/m/02q74ng,Woman Hungry,1930-04-04,65.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/04t36"": ""Musical"", ""/m/0hfjk"": ""Western""}",534960.0,en,Woman Hungry,"This film, believed lost, was based on William Vaughn Moody's 1906 play The Great Divide. The story was filmed as a silent film by MGM as The Great Divide (1925) and as an early silent/sound hybrid by First National also called The Great Divide (1929). Judith Temple has come West to Arizona for some excitement. As she says goodbye to her brother and his wife, who are returning to the East, Dr. Neil Cranford, who is in love with her, is called away to tend the broken ribs of a man injured in a barroom brawl.",1.372,1931-04-04,Woman Hungry,0.0,0.0,65.0,0.0,tt0021728,"Western, Romance",,1930.0,,7.5652752818989315,"Musical, Western","['Musical', 'Western']",English,['English'],United States of America,['United States of America']
45,2314463,/m/0734w5,Electric Apricot: Quest For Festeroo,2006,96.0,{},"{""/m/09c7w0"": ""United States of America""}","{""/m/0gf28"": ""Parody"", ""/m/0l4h_"": ""Mockumentary"", ""/m/01z4y"": ""Comedy""}",16783.0,en,Electric Apricot,"Electric Apricot is a spoof of jam bands centered around the band, Electric Apricot, in the style of ""This Is Spinal Tap""",1.444,2007-11-09,Electric Apricot,6.0,7.0,92.0,0.0,tt0482499,"Comedy, Music",,2006.0,,7.603897968521881,"Parody, Mockumentary, Comedy","['Parody', 'Mockumentary', 'Comedy']",,[],United States of America,['United States of America']
46,2487170,/m/07h9zj,Troops,1997,10.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/068twy"": ""Fan film"", ""/m/02hmvc"": ""Short Film"", ""/m/0219x_"": ""Indie""}",56726.0,no,Jakten på nyresteinen,A little kid shrinks himselfs so that he can travel into the body of his grandfather. Here he has to kill the kidney-stone his grandfather is suffering from.,4.724,1996-10-04,Body Troopers,6.0,15.0,91.0,0.0,tt0116681,"Adventure, Family",,1997.0,,7.599401333415815,"Fan film, Short Film, Indie","['Fan film', 'Short Film', 'Indie']",English,['English'],United States of America,['United States of America']
47,25960460,/m/0b6kc_5,Daddy and Them,2001,101.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/059j2"": ""Netherlands""}","{""/m/0vgkd"": ""Black comedy"", ""/m/01z4y"": ""Comedy""}",33557.0,en,Daddy and Them,"Ruby and her husband Claude are a working-class couple who live in suburban Arkansas. As crazy as they are for each other, their relationship is far from harmonious. (The lack of money doesn't help matters, either.) In fact, their whole family is fraught with unresolved conflicts. Then Claude's uncle is arrested on a felony charge, and everyone rallies round. Ruby's mother Jewel and flirtatious sister Rose (Claude's ex-girlfriend) even fly in from Tennessee; but, far from being a source of support, Jewel seems only to want to break up Ruby and Claude.",3.951,2001-10-26,Daddy and Them,5.656,33.0,101.0,4000000.0,tt0166158,"Drama, Comedy",6718.0,2001.0,8.812545770172237,7.601402334583733,"Black comedy, Comedy","['Black comedy', 'Comedy']",English,['English'],"United States of America, Netherlands","['United States of America', 'Netherlands']"
48,13711159,/m/03cfwy4,The Sky Pirate,1914-07-18,,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06ppq"": ""Silent film"", ""/m/03k9fj"": ""Adventure"", ""/m/01g6gs"": ""Black-and-white"", ""/m/02hmvc"": ""Short Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0219x_"": ""Indie""}",966628.0,en,The Sky Pirate,The Sky Pirate is a 1914 Comedy short.,1.4,1914-07-18,The Sky Pirate,0.0,0.0,0.0,0.0,tt0004604,Comedy,,1914.0,,7.5569505720129,"Silent film, Adventure, Black-and-white, Short Film, Drama, Comedy, Indie","['Silent film', 'Adventure', 'Black-and-white', 'Short Film', 'Drama', 'Comedy', 'Indie']","Silent film, English","['Silent film', 'English']",United States of America,['United States of America']
49,261237,/m/01mrrd,The Gods Must Be Crazy,1980,109.0,"{""/m/0x82"": ""Afrikaans Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0hzlz"": ""South Africa""}","{""/m/03k9fj"": ""Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0219x_"": ""Indie"", ""/m/03q4nz"": ""World cinema"", ""/m/01q03"": ""Cult"", ""/m/0hj3msd"": ""Adventure Comedy"", ""/m/01z4y"": ""Comedy"", ""/m/09q17"": ""Slapstick""}",8393.0,en,The Gods Must Be Crazy,A Coca-Cola bottle dropped from an airplane raises havoc among a normally peaceful tribe of African bushmen who believe it to be a utensil of the gods.,23.991,1980-09-10,The Gods Must Be Crazy,7.227,1033.0,109.0,5000000.0,tt0080801,"Action, Comedy",34331783.0,1980.0,17.35158210116646,7.590852123688581,"Adventure, Action/Adventure, Indie, World cinema, Cult, Adventure Comedy, Comedy, Slapstick","['Adventure', 'Action/Adventure', 'Indie', 'World cinema', 'Cult', 'Adventure Comedy', 'Comedy', 'Slapstick']","Afrikaans, English","['Afrikaans', 'English']",South Africa,['South Africa']
50,21153158,/m/05c4bry,Behind The Player: John 5,2008-11-01,72.0,{},{},{},,,,,,,,,,,,,,,2008.0,,7.60489448081162,,[],,[],,[]
51,14631844,/m/03grb4v,Joan the Woman,1917-01-04,138.0,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06ppq"": ""Silent film"", ""/m/0219x_"": ""Indie"", ""/m/082gq"": ""War film"", ""/m/06l3bl"": ""Epic"", ""/m/01g6gs"": ""Black-and-white"", ""/m/07s9rl0"": ""Drama"", ""/m/0hj3mws"": ""Biopic [feature]"", ""/m/0hj3n6f"": ""Historical Epic""}",32598.0,en,Joan the Woman,"A WWI English officer is inspired the night before a dangerous mission by a vision of Joan of Arc, whose story he relives.",2.307,1916-12-25,Joan the Woman,5.583,24.0,138.0,0.0,tt0008150,"History, Drama, Adventure",,1917.0,,7.558516743045645,"Silent film, Indie, War film, Epic, Black-and-white, Drama, Biopic [feature], Historical Epic","['Silent film', 'Indie', 'War film', 'Epic', 'Black-and-white', 'Drama', 'Biopic [feature]', 'Historical Epic']","Silent film, English","['Silent film', 'English']",United States of America,['United States of America']
52,14301436,/m/03c_x01,Follow the Crowd,1918-04-07,,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film"", ""/m/0219x_"": ""Indie"", ""/m/01g6gs"": ""Black-and-white"", ""/m/01z4y"": ""Comedy""}",448826.0,en,Follow the Crowd,A clueless man finds a bomb on the street and keeps throwing it to the crowd around him. The sketch then moves with the clueless nerd getting involved in all sorts of troubles until he accidentally gets into a hideout from a terrorist group that will complicate things for him more than he ever hoped.,0.73,1918-04-07,Follow the Crowd,5.5,4.0,7.0,0.0,tt0009082,Comedy,,1918.0,,7.559038255443384,"Short Film, Silent film, Indie, Black-and-white, Comedy","['Short Film', 'Silent film', 'Indie', 'Black-and-white', 'Comedy']","Silent film, English","['Silent film', 'English']",United States of America,['United States of America']
53,12008535,/m/02vlsqt,Rudo y Cursi,2008,103.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/0b90_r"": ""Mexico"", ""/m/09c7w0"": ""United States of America""}","{""/m/01z02hx"": ""Sports"", ""/m/07s9rl0"": ""Drama"", ""/m/02h8pkk"": ""Family Drama"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/01z4y"": ""Comedy""}",4786.0,es,Rudo y Cursi,"Two brothers living a hard life of manual labor in rural Mexico have a simple dream: saving enough money to build their mother her dream house. But fate has other plans. A friendly game of soccer leads to first Rudo, then to Cursi being taken on by the nation’s top talent scout. Suddenly, they find themselves living the high life of star athletes: fame, fortune, fast cars and beautiful women.",10.613,2008-12-19,Rudo & Cursi,7.1,191.0,102.0,0.0,tt0405393,"Comedy, Drama",11091868.0,2008.0,16.221722785178187,7.60489448081162,"Sports, Drama, Family Drama, Comedy-drama, Comedy","['Sports', 'Drama', 'Family Drama', 'Comedy-drama', 'Comedy']",Spanish,['Spanish'],"Mexico, United States of America","['Mexico', 'United States of America']"
54,4951456,/m/0cws46,Kinjite: Forbidden Subjects,1989,97.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/01jfsb"": ""Thriller""}",59201.0,en,Kinjite: Forbidden Subjects,A brutal Los Angeles police lieutenant is determined to bust up an organization that forces underage girls into prostitution.,10.652,1989-02-03,Kinjite: Forbidden Subjects,5.4,69.0,97.0,5000000.0,tt0097670,"Action, Drama, Thriller",3416846.0,1989.0,15.044228461308023,7.5953872788539725,"Crime Fiction, Action/Adventure, Action, Thriller","['Crime Fiction', 'Action/Adventure', 'Action', 'Thriller']",English,['English'],United States of America,['United States of America']
55,36009421,/m/05b0lk8,Jay Vejay,1977-11-11,152.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/03rk0"": ""India""}","{""/m/01hmnh"": ""Fantasy"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama"", ""/m/03k9fj"": ""Adventure""}",743234.0,hi,Jai-Vijay,"When the rulers of Malwa, Pushpapuri and Paanchal find out that their respective kingdoms are under attack by Jung forces, they consolidate their wealth, hide it underground, surrounded by 3 statutes of Hindu Deities, hide it's location in 3 different necklaces, which are then handed over from generation to generation of their respective queens. 200 years later Shamsher Jung attacks and takes over the kingdom of Malwa, forcing Maharaj Dharampal Singh to flee and be eventually be separated from his wife, and two sons, Jay and Vejay. Years later Dharampal is still in hiding away from his wife, Jay has been brought by a bandit named Bhavani Singh, and is now known and feared as Sher Singh, while Vejay is the Senapati of none other than Malwa's Maharaj, Diler Jung, the son of Shamsher. Everyone's path will collide, albeit unknowingly, when they confront each other and race to be the first to take possession of the hidden wealth.",1.09,1977-01-24,Jay Vejay,0.0,0.0,145.0,0.0,tt0255267,"Action, Adventure, Drama, History",,1977.0,,7.589335823170617,"Fantasy, Action, Drama, Adventure","['Fantasy', 'Action', 'Drama', 'Adventure']",Hindi,['Hindi'],India,['India']
56,13281430,/m/03c0d85,My Name is Fame,2006,94.0,"{""/m/012w70"": ""Cantonese"", ""/m/0459q4"": ""Standard Cantonese""}","{""/m/03h64"": ""Hong Kong""}","{""/m/07s9rl0"": ""Drama"", ""/m/0gw5qqq"": ""Chinese Movies"", ""/m/03q4nz"": ""World cinema"", ""/m/01z4y"": ""Comedy""}",53282.0,cn,我要成名,"Fai, a talented actor who has won the Best New Artist of the Hong Kong Film Awards and always plays leading roles in television, is an arrogant guy who does not cherish the opportunities given to him. As he keeps on criticizing his co-workers, his career and popularity gradually deteriorates. He is not offered leading roles anymore and has to take the parts of villains and rapists. Finally, he has even lost his job at the TV station. Fai becomes extremely depressed, but a twist of fate makes him become an agent for extras. As Fai gives pointers to a young girl named Fei, who truly loves acting, he regains his own enthusiasm towards acting and life.",1.251,2006-09-01,My Name Is Fame,6.0,7.0,93.0,0.0,tt0843287,"Drama, Romance",,2006.0,,7.603897968521881,"Drama, Chinese Movies, World cinema, Comedy","['Drama', 'Chinese Movies', 'World cinema', 'Comedy']","Cantonese, Standard Cantonese","['Cantonese', 'Standard Cantonese']",Hong Kong,['Hong Kong']
